t,st,rps_all,rps_solar,rps_wind
2044,MO,0.0984336417402095,0.0014675906622423,0.0
2045,MO,0.0984339618019364,0.0014675906622423,0.0
2046,MO,0.0984343130150488,0.0014675906622423,0.0
2047,MO,0.0984346264027702,0.0014675906622423,0.0
2048,MO,0.0984349051758528,0.0014675906622423,0.0
2049,MO,0.0984351391514262,0.0014675906622423,0.0
2050,MO,0.0984353898733151,0.0014675906622423,0.0
2010,MT,0.0702274013721679,0.0,0.0
2011,MT,0.06992361010934,0.0,0.0
2012,MT,0.0702469014958325,0.0,0.0
2013,MT,0.0707172442292277,0.0,0.0
2014,MT,0.0710287446271526,0.0,0.0
2015,MT,0.1073245795655368,0.0,0.0
2016,MT,0.1075163427431213,0.0,0.0
2017,MT,0.1077209147515074,0.0,0.0
2018,MT,0.1063706508154778,0.0,0.0
2019,MT,0.1020459725567154,0.0,0.0
2020,MT,0.1112562078400162,0.0,0.0
2021,MT,0.0,0.0,0.0
2022,MT,0.0,0.0,0.0
2023,MT,0.0,0.0,0.0
2024,MT,0.0,0.0,0.0
2025,MT,0.0,0.0,0.0
2026,MT,0.0,0.0,0.0
2027,MT,0.0,0.0,0.0
2028,MT,0.0,0.0,0.0
2029,MT,0.0,0.0,0.0
2030,MT,0.0,0.0,0.0
2031,MT,0.0,0.0,0.0
2032,MT,0.0,0.0,0.0
2033,MT,0.0,0.0,0.0
2034,MT,0.0,0.0,0.0
2035,MT,0.0,0.0,0.0
2036,MT,0.0,0.0,0.0
2037,MT,0.0,0.0,0.0
2038,MT,0.0,0.0,0.0
2039,MT,0.0,0.0,0.0
2040,MT,0.0,0.0,0.0
2041,MT,0.0,0.0,0.0
2042,MT,0.0,0.0,0.0
2043,MT,0.0,0.0,0.0
2044,MT,0.0,0.0,0.0
2045,MT,0.0,0.0,0.0
2046,MT,0.0,0.0,0.0
2047,MT,0.0,0.0,0.0
2048,MT,0.0,0.0,0.0
2049,MT,0.0,0.0,0.0
2050,MT,0.0,0.0,0.0
2010,NC,0.0001996493492754,0.0001996493492754,0.0
2011,NC,0.000207767245073,0.000207767245073,0.0
2012,NC,0.0172178652099119,0.0007151329649781,0.0
2013,NC,0.016978977505801,0.0006896829212504,0.0
2014,NC,0.015591457190035,0.0006812045427491,0.0
2015,NC,0.0329878031476769,0.0013902191376376,0.0
2016,NC,0.032852192194934,0.001391982997213,0.0
2017,NC,0.0330641622385504,0.0014295703728251,0.0
2018,NC,0.0571540381058946,0.0018976787358015,0.0
2019,NC,0.0554840723270337,0.0020239216132049,0.0
2020,NC,0.0555855611084543,0.0020894501751578,0.0
2021,NC,0.0560395815846501,0.0019190053434093,0.0
2022,NC,0.0512119732364738,0.0019465814927996,0.0
2023,NC,0.0523241732940576,0.0020886960344092,0.0
2024,NC,0.051629646855734075,0.002084674621553678,0.0
2025,NC,0.05093512041741056,0.0020806532086981556,0.0
2026,NC,0.050240593979087034,0.0020766317958426333,0.0
2027,NC,0.04954606754076351,0.002072610382987111,0.0
2028,NC,0.048851541102439985,0.002068588970131589,0.0
2029,NC,0.04815701466411647,0.0020645675572760667,0.0
2030,NC,0.047462488225792944,0.0020605461444205444,0.0
2031,NC,0.04676796178746942,0.002056524731565022,0.0
2032,NC,0.0460734353491459,0.0020525033187095,0.0
2033,NC,0.04537890891082238,0.0020484819058539778,0.0
2034,NC,0.044684382472498854,0.0020444604929984555,0.0
2035,NC,0.04398985603417534,0.0020404390801429333,0.0
2036,NC,0.04329532959585181,0.002036417667287411,0.0
2037,NC,0.04260080315752829,0.002032396254431889,0.0
2038,NC,0.041906276719204764,0.0020283748415763666,0.0
2039,NC,0.04121175028088125,0.0020243534287208444,0.0
2040,NC,0.04051722384255772,0.002020332015865322,0.0
2041,NC,0.0398226974042342,0.0020163106030098,0.0
2042,NC,0.03912817096591068,0.0020122891901542777,0.0
2043,NC,0.03843364452758716,0.0020082677772987555,0.0
2044,NC,0.03773911808926363,0.0020042463644432333,0.0
2045,NC,0.03704459165094011,0.002000224951587711,0.0
2046,NC,0.03635006521261659,0.001996203538732189,0.0
2047,NC,0.03565553877429307,0.0019921821258766666,0.0
2048,NC,0.034961012335969543,0.0019881607130211444,0.0
2049,NC,0.034266485897646026,0.001984139300165622,0.0
2050,NC,0.0335719594593225,0.0019801178873101,0.0
2010,NE,0.0,0.0,0.0
2011,NE,0.0,0.0,0.0
2012,NE,0.0,0.0,0.0
2013,NE,0.0,0.0,0.0
2014,NE,0.0,0.0,0.0
2015,NE,0.0,0.0,0.0
2016,NE,0.0,0.0,0.0
2017,NE,0.0,0.0,0.0
2018,NE,0.0,0.0,0.0
2019,NE,0.0,0.0,0.0
2020,NE,0.0,0.0,0.0
2021,NE,0.0,0.0,0.0
2022,NE,0.0,0.0,0.0
2023,NE,0.0,0.0,0.0
2024,NE,0.0,0.0,0.0
2025,NE,0.0,0.0,0.0
2026,NE,0.0,0.0,0.0
2027,NE,0.0,0.0,0.0
2028,NE,0.0,0.0,0.0
2029,NE,0.0,0.0,0.0
2030,NE,0.0,0.0,0.0
2031,NE,0.0,0.0,0.0
2032,NE,0.0,0.0,0.0
2033,NE,0.0,0.0,0.0
2034,NE,0.0,0.0,0.0
2035,NE,0.0,0.0,0.0
2036,NE,0.0,0.0,0.0
2037,NE,0.0,0.0,0.0
2038,NE,0.0,0.0,0.0
2039,NE,0.0,0.0,0.0
2040,NE,0.0,0.0,0.0
2041,NE,0.0,0.0,0.0
2042,NE,0.0,0.0,0.0
2043,NE,0.0,0.0,0.0
2044,NE,0.0,0.0,0.0
2045,NE,0.0,0.0,0.0
2046,NE,0.0,0.0,0.0
2047,NE,0.0,0.0,0.0
2048,NE,0.0,0.0,0.0
2049,NE,0.0,0.0,0.0
2050,NE,0.0,0.0,0.0
2010,NH,0.0741599574510582,0.0003934215249393,0.0
2011,NH,0.0941959048769054,0.0007866046336276,0.0
2012,NH,0.0551582875057001,0.001490764527181,0.0
2013,NH,0.0576504644637929,0.0019879470504756,0.0
2014,NH,0.0636055350833021,0.0029815094570297,0.0
2015,NH,0.0705576846040252,0.0029813106170714,0.0
2016,NH,0.0725479549456213,0.0029814228059844,0.0
2017,NH,0.155027250300868,0.0029812932750166,0.0
2018,NH,0.1619534443068014,0.0049678970646258,0.0
2019,NH,0.1661454523676771,0.0058986551136453,0.0
2020,NH,0.115,0.007,0.0
2021,NH,0.11,0.0069999999999999,0.0
2022,NH,0.1099999999999999,0.007,0.0
2023,NH,0.115,0.007,0.0
2024,NH,0.1615,0.007,0.0
2025,NH,0.208,0.007,0.0
2026,NH,0.2080000000000001,0.007,0.0
2027,NH,0.2080000000000001,0.007,0.0
2028,NH,0.208,0.007,0.0
2029,NH,0.2080000000000001,0.007,0.0
2030,NH,0.2080000000000001,0.007,0.0
2031,NH,0.2080000000000001,0.007,0.0
2032,NH,0.208,0.007,0.0
2033,NH,0.2080000000000001,0.007,0.0
2034,NH,0.208,0.007,0.0
2035,NH,0.2080000000000001,0.007,0.0
2036,NH,0.208,0.007,0.0
2037,NH,0.2080000000000001,0.007,0.0
2038,NH,0.208,0.007,0.0
2039,NH,0.208,0.007,0.0
2040,NH,0.208,0.007,0.0
2041,NH,0.208,0.007,0.0
2042,NH,0.208,0.007,0.0
2043,NH,0.208,0.007,0.0
2044,NH,0.2080000000000001,0.007,0.0
2045,NH,0.2080000000000001,0.007,0.0
2046,NH,0.208,0.007,0.0
2047,NH,0.208,0.007,0.0
2048,NH,0.208,0.007,0.0
2049,NH,0.208,0.007,0.0
2050,NH,0.208,0.007,0.0
2010,NJ,0.0696355813370365,0.0020779723839434,0.0
2011,NJ,0.084892555375174,0.0039892277293148,0.0
2012,NJ,0.0946451214989029,0.0059023449549125,0.0
2013,NJ,0.1036855005684702,0.008011640968096,0.0
2014,NJ,0.1244223160262209,0.0203612794646565,0.0
2015,NJ,0.1328241510893631,0.0236548062927193,0.0
2016,NJ,0.1474636774806553,0.0272182772717499,0.0
2017,NJ,0.1618549827607059,0.0303762870367293,0.0
2018,NJ,0.1716664190512096,0.0304761465167196,0.0
2019,NJ,0.2129099660569298,0.0436478118734111,0.0
2020,NJ,0.2080758556678914,0.0494931708485415,0.0
2021,NJ,0.2296204027126753,0.0498325129291338,0.0
2022,NJ,0.228762758101286,0.0496463858007046,0.0
2023,NJ,0.254486412847383,0.0529747226743531,0.0
2024,NJ,0.31414256983938343,0.0497223891004214,0.0
2025,NJ,0.3737987268313839,0.0478462370344171,0.0
2026,NJ,0.40347109045751095,0.0438893730894764,0.0
2027,NJ,0.4331434540836381,0.0433143454083638,0.0
2028,NJ,0.45901102447351755,0.0367130548046946,0.0
2029,NJ,0.484878594863397,0.0300722684086995,0.0
2030,NJ,0.514888370995211,0.0216743485695126,0.0
2031,NJ,0.5163882648491217,0.018019880146036234,0.0
2032,NJ,0.5123045394014817,0.014365411722559868,0.0
2033,NJ,0.5112041120017145,0.0107109432990835,0.0
2034,NJ,0.5098530060561477,0.0,0.0
2035,NJ,0.5097528071710288,0.0,0.0
2036,NJ,0.5107217686843595,0.0,0.0
2037,NJ,0.5114325267607952,0.0,0.0
2038,NJ,0.5143643297183446,0.0,0.0
2039,NJ,0.5118267435176458,0.0,0.0
2040,NJ,0.5126769702514369,0.0,0.0
2041,NJ,0.5131983657857553,0.0,0.0
2042,NJ,0.5142599065399149,0.0,0.0
2043,NJ,0.5148701426633334,0.0,0.0
2044,NJ,0.5156891597939272,0.0,0.0
2045,NJ,0.515783625776428,0.0,0.0
2046,NJ,0.5157718689037691,0.0,0.0
2047,NJ,0.5166116217816135,0.0,0.0
2048,NJ,0.5170257684214854,0.0,0.0
2049,NJ,0.5176568565938251,0.0,0.0
2050,NJ,0.5174352052409356,0.0,0.0
2010,NM,0.0397841490214346,0.0,0.0
2011,NM,0.0664389530878085,0.0,0.0
2012,NM,0.0674934663780782,0.0,0.0
2013,NM,0.0680906944184097,0.0,0.0
2014,NM,0.0676646320499835,0.0,0.0
2015,NM,0.1128238828039318,0.0,0.0
2016,NM,0.1158318891202168,0.0,0.0
2017,NM,0.1176052433586632,0.0,0.0
2018,NM,0.1207620416948243,0.0,0.0
2019,NM,0.1234798476016541,0.0,0.0
2020,NM,0.1643163673050205,0.0,0.0
2021,NM,0.1640832547109601,0.0,0.0
2022,NM,0.1631541029865854,0.0,0.0
2023,NM,0.165150937840307,0.0,0.0
2024,NM,0.26228642058669416,0.0,0.0
2025,NM,0.3594219033330814,0.0,0.0
2026,NM,0.37739299849973545,0.0,0.0
2027,NM,0.3953640936663895,0.0,0.0
2028,NM,0.41333518883304365,0.0,0.0
2029,NM,0.4313062839996977,0.0,0.0
2030,NM,0.4492773791663518,0.0,0.0
2031,NM,0.4716444207875599,0.0,0.0
2032,NM,0.49401146240876803,0.0,0.0
2033,NM,0.5163785040299762,0.0,0.0
2034,NM,0.5387455456511843,0.0,0.0
2035,NM,0.5611125872723924,0.0,0.0
2036,NM,0.5834796288936006,0.0,0.0
2037,NM,0.6058466705148087,0.0,0.0
2038,NM,0.6282137121360168,0.0,0.0
2039,NM,0.6505807537572249,0.0,0.0
2040,NM,0.6729477953784331,0.0,0.0
2041,NM,0.6775373965072061,0.0,0.0
2042,NM,0.6821269976359791,0.0,0.0
2043,NM,0.6867165987647521,0.0,0.0
2044,NM,0.6913061998935252,0.0,0.0
2045,NM,0.6958958010222982,0.0,0.0
2046,NM,0.7004854021510711,0.0,0.0
2047,NM,0.7050750032798442,0.0,0.0
2048,NM,0.7096646044086172,0.0,0.0
2049,NM,0.7142542055373902,0.0,0.0
2050,NM,0.7188438066661632,0.0,0.0
2016,NS,0.25,0.0,0.0
2017,NS,0.25,0.0,0.0
2018,NS,0.25,0.0,0.0
2019,NS,0.25,0.0,0.0
2020,NS,0.4,0.0,0.0
2021,NS,0.4,0.0,0.0
2022,NS,0.4,0.0,0.0
2023,NS,0.4,0.0,0.0
2024,NS,0.4,0.0,0.0
2025,NS,0.4,0.0,0.0
2026,NS,0.4,0.0,0.0
2027,NS,0.4,0.0,0.0
2028,NS,0.4,0.0,0.0
2029,NS,0.4,0.0,0.0
2030,NS,0.4,0.0,0.0
2031,NS,0.4,0.0,0.0
2032,NS,0.4,0.0,0.0
2033,NS,0.4,0.0,0.0
2034,NS,0.4,0.0,0.0
2035,NS,0.4,0.0,0.0
2036,NS,0.4,0.0,0.0
2037,NS,0.4,0.0,0.0
2038,NS,0.4,0.0,0.0
2039,NS,0.4,0.0,0.0
2040,NS,0.4,0.0,0.0
2041,NS,0.4,0.0,0.0
2042,NS,0.4,0.0,0.0
2043,NS,0.4,0.0,0.0
2044,NS,0.4,0.0,0.0
2045,NS,0.4,0.0,0.0
2046,NS,0.4,0.0,0.0
2047,NS,0.4,0.0,0.0
2048,NS,0.4,0.0,0.0
2049,NS,0.4,0.0,0.0
2050,NS,0.4,0.0,0.0
2010,NV,0.0734464697828295,0.0,0.0
2011,NV,0.0904019030496797,0.0,0.0
2012,NV,0.0893412680543897,0.0,0.0
2013,NV,0.1084928708780736,0.0,0.0
2014,NV,0.1081969147041773,0.0,0.0
2015,NV,0.1295192488391112,0.0,0.0
2016,NV,0.131121798048275,0.0,0.0
2017,NV,0.1317663797182874,0.0,0.0
2018,NV,0.132744483243925,0.0,0.0
2019,NV,0.1309247885803425,0.0,0.0
2020,NV,0.1677905276856756,0.0,0.0
2021,NV,0.1815519044548596,0.0,0.0
2022,NV,0.2283743743234891,0.0,0.0
2023,NV,0.2284400869720138,0.0,0.0
2024,NV,0.2710558312460796,0.0,0.0
2025,NV,0.302359726488009,0.0,0.0
2026,NV,0.3397643050499301,0.0,0.0
2027,NV,0.3771688836118512,0.0,0.0
2028,NV,0.402133035662993,0.0,0.0
2029,NV,0.42709718771413485,0.0,0.0
2030,NV,0.4520613397652767,0.0,0.0
2031,NV,0.4523034035478261,0.0,0.0
2032,NV,0.4525813168468718,0.0,0.0
2033,NV,0.4528568437300611,0.0,0.0
2034,NV,0.4532429421232798,0.0,0.0
2035,NV,0.4535621854469355,0.0,0.0
2036,NV,0.4538791242390195,0.0,0.0
2037,NV,0.4541690109374529,0.0,0.0
2038,NV,0.4543101653191221,0.0,0.0
2039,NV,0.4545401004605164,0.0,0.0
2040,NV,0.4547586642112862,0.0,0.0
2041,NV,0.4549710697124959,0.0,0.0
2042,NV,0.455167600083682,0.0,0.0
2043,NV,0.4553469714956687,0.0,0.0
2044,NV,0.4555132971317031,0.0,0.0
2045,NV,0.4556746569818806,0.0,0.0
2046,NV,0.4558281601888612,0.0,0.0
2047,NV,0.4559694257624624,0.0,0.0
2048,NV,0.4560990128388711,0.0,0.0
2049,NV,0.4562171822448285,0.0,0.0
2050,NV,0.456330512389122,0.0,0.0
2010,NY,0.2372848309184598,0.0,0.0
2011,NY,0.2486348009691179,0.0,0.0
2012,NY,0.2615047068267455,0.0,0.0
2013,NY,0.2624474929809603,0.0,0.0
2014,NY,0.2730789288720958,0.0,0.0
2015,NY,0.280684383069529,0.0,0.0
2016,NY,0.2830170663385254,0.0,0.0
2017,NY,0.2921815009087902,0.0,0.0
2018,NY,0.291051818557653,0.0,0.0
2019,NY,0.3078619191237747,0.0,0.0
2020,NY,0.3416262551740166,0.0,0.0
2021,NY,0.3556424599477396,0.0,0.0
2022,NY,0.3622222222222222,0.0,0.0
2023,NY,0.4044444444444444,0.0,0.0
2024,NY,0.44666666666666666,0.0,0.0
2025,NY,0.4888888888888889,0.0,0.0
2026,NY,0.5311111111111111,0.0,0.0
2027,NY,0.5733333333333333,0.0,0.0
2028,NY,0.6155555555555554,0.0,0.0
2029,NY,0.6577777777777776,0.0,0.0
2030,NY,0.7,0.0,0.0
2031,NY,0.7,0.0,0.0
2032,NY,0.7,0.0,0.0
2033,NY,0.7,0.0,0.0
2034,NY,0.7,0.0,0.0
2035,NY,0.7,0.0,0.0
2036,NY,0.7,0.0,0.0
2037,NY,0.7,0.0,0.0
2038,NY,0.7,0.0,0.0
2039,NY,0.7,0.0,0.0
2040,NY,0.7,0.0,0.0
2041,NY,0.7,0.0,0.0
2042,NY,0.7,0.0,0.0
2043,NY,0.7,0.0,0.0
2044,NY,0.7,0.0,0.0
2045,NY,0.7,0.0,0.0
2046,NY,0.7,0.0,0.0
2047,NY,0.7,0.0,0.0
2048,NY,0.7,0.0,0.0
2049,NY,0.7,0.0,0.0
2050,NY,0.7,0.0,0.0
2010,OH,0.0043366887086988,8.673377417397709e-05,0.0
2011,OH,0.0084016249340377,0.0002520487480211,0.0
2012,OH,0.0127521524346628,0.0005100860973865,0.0
2013,OH,0.017143045954588,0.0007714370679564,0.0
2014,OH,0.0218632108776936,0.0010494341221292,0.0
2015,OH,0.0211331255305903,0.0010143900254683,0.0
2016,OH,0.0195206426640219,0.000936990847873,0.0
2017,OH,0.0264969539968326,0.0011355837427214,0.0
2018,OH,0.0328430874162337,0.0013137234966493,0.0
2019,OH,0.0436489794639957,0.0017459591785598,0.0
2020,OH,0.0468516784620915,0.0,0.0
2021,OH,0.0483710933588503,0.0,0.0
2022,OH,0.0492905561899563,0.0,0.0
2023,OH,0.0521893018962426,0.0,0.0
2024,OH,0.0530782906503574,0.0,0.0
2025,OH,0.0555007713102103,0.0,0.0
2026,OH,0.0608812416808405,0.0,0.0
2027,OH,0.0,0.0,0.0
2028,OH,0.0,0.0,0.0
2029,OH,0.0,0.0,0.0
2030,OH,0.0,0.0,0.0
2031,OH,0.0,0.0,0.0
2032,OH,0.0,0.0,0.0
2033,OH,0.0,0.0,0.0
2034,OH,0.0,0.0,0.0
2035,OH,0.0,0.0,0.0
2036,OH,0.0,0.0,0.0
2037,OH,0.0,0.0,0.0
2038,OH,0.0,0.0,0.0
2039,OH,0.0,0.0,0.0
2040,OH,0.0,0.0,0.0
2041,OH,0.0,0.0,0.0
2042,OH,0.0,0.0,0.0
2043,OH,0.0,0.0,0.0
2044,OH,0.0,0.0,0.0
2045,OH,0.0,0.0,0.0
2046,OH,0.0,0.0,0.0
2047,OH,0.0,0.0,0.0
2048,OH,0.0,0.0,0.0
2049,OH,0.0,0.0,0.0
2050,OH,0.0,0.0,0.0
2010,OR,0.0,0.0,0.0
2011,OR,0.0343950882913362,0.0,0.0
2012,OR,0.0344372627163964,0.0,0.0
2013,OR,0.0343799625535463,0.0,0.0
2014,OR,0.0343556945514033,0.0,0.0
2015,OR,0.1031166898228921,0.0002526924184087,0.0
2016,OR,0.1019219879986356,0.0002522368176045,0.0
2017,OR,0.0999574189854794,0.0002386509575177,0.0
2018,OR,0.0989349614587921,0.0002421308222866,0.0
2019,OR,0.0977743992761762,0.000236940909502,0.0
2020,OR,0.135196356701486,0.000234076157231,0.0
2021,OR,0.1333089177956812,0.0002205963538626,0.0
2022,OR,0.1313335956944389,0.0002120056654546,0.0
2023,OR,0.1291240252290816,0.0002059418353607,0.0
2024,OR,0.14235964290314498,0.0002032635471522963,0.0
2025,OR,0.1710301312564742,0.0002005852589438926,0.0
2026,OR,0.1710355646838329,0.0001979069707354889,0.0
2027,OR,0.1820664959253352,0.00019522868252708518,0.0
2028,OR,0.19530211359939859,0.00019255039431868148,0.0
2029,OR,0.20853773127346198,0.0001898721061102778,0.0
2030,OR,0.2217733489475254,0.00018719381790187407,0.0
2031,OR,0.2344608012422311,0.00018451552969347038,0.0
2032,OR,0.24714825353693679,0.00018183724148506666,0.0
2033,OR,0.2598357058316425,0.00017915895327666296,0.0
2034,OR,0.2725231581263482,0.00017648066506825927,0.0
2035,OR,0.2852106104210539,0.00017380237685985555,0.0
2036,OR,0.2873264378917488,0.00017112408865145186,0.0
2037,OR,0.2894422653624437,0.00016844580044304814,0.0
2038,OR,0.2915580928331386,0.00016576751223464444,0.0
2039,OR,0.29367392030383355,0.00016308922402624075,0.0
2040,OR,0.31693317442504,0.00016041093581783703,0.0
2041,OR,0.3169354082782482,0.00015773264760943334,0.0
2042,OR,0.3169373314091406,0.00015505435940102962,0.0
2043,OR,0.3169390277464798,0.00015237607119262592,0.0
2044,OR,0.3169405959239292,0.0001496977829842222,0.0
2045,OR,0.316942089852627,0.0001470194947758185,0.0
2046,OR,0.3169435499460434,0.0001443412065674148,0.0
2047,OR,0.3169448421154695,0.0001416629183590111,0.0
2048,OR,0.3169460018318388,0.0001389846301506074,0.0
2049,OR,0.3169470301367438,0.0001363063419422037,0.0
2050,OR,0.3169480224814776,0.0001336280537338,0.0
2010,PA,0.0031365633667867,1.5055504160576596e-05,0.0
2011,PA,0.0292135609018076,0.0001976784287688,0.0
2012,PA,0.0349502100088283,0.0003245376643676,0.0
2013,PA,0.03865736771571,0.0004928814383753,0.0
2014,PA,0.0438124365221699,0.0008178321484138,0.0
2015,PA,0.0489106141130167,0.0014086256864548,0.0
2016,PA,0.0540392154015487,0.0024563279727976,0.0
2017,PA,0.0595073652781322,0.0029089183726793,0.0
2018,PA,0.0608569875728496,0.0031832885807336,0.0
2019,PA,0.0698491768155222,0.0038915969940076,0.0
2020,PA,0.0757012328014333,0.00447444753345,0.0
2021,PA,0.076191869286544,0.004761991830409,0.0
2022,PA,0.0772960084402266,0.0048310005275141,0.0
2023,PA,0.0818089018341811,0.0051130563646363,0.0
2024,PA,0.08165681022462502,0.005103550639039044,0.0
2025,PA,0.08150471861506894,0.005094044913441789,0.0
2026,PA,0.08135262700551286,0.005084539187844533,0.0
2027,PA,0.08120053539595679,0.005075033462247277,0.0
2028,PA,0.08104844378640072,0.005065527736650022,0.0
2029,PA,0.08089635217684464,0.005056022011052767,0.0
2030,PA,0.08074426056728856,0.005046516285455511,0.0
2031,PA,0.08059216895773248,0.005037010559858255,0.0
2032,PA,0.0804400773481764,0.005027504834261,0.0
2033,PA,0.08028798573862032,0.005017999108663744,0.0
2034,PA,0.08013589412906424,0.005008493383066488,0.0
2035,PA,0.07998380251950817,0.0049989876574692334,0.0
2036,PA,0.07983171090995209,0.004989481931871978,0.0
2037,PA,0.07967961930039602,0.004979976206274722,0.0
2038,PA,0.07952752769083994,0.004970470480677466,0.0
2039,PA,0.07937543608128386,0.004960964755080211,0.0
2040,PA,0.07922334447172778,0.004951459029482955,0.0
2041,PA,0.0790712528621717,0.004941953303885699,0.0
2042,PA,0.07891916125261562,0.0049324475782884444,0.0
2043,PA,0.07876706964305955,0.004922941852691189,0.0
2044,PA,0.07861497803350347,0.004913436127093933,0.0
2045,PA,0.07846288642394739,0.004903930401496678,0.0
2046,PA,0.07831079481439132,0.004894424675899422,0.0
2047,PA,0.07815870320483524,0.004884918950302166,0.0
2048,PA,0.07800661159527916,0.00487541322470491,0.0
2049,PA,0.07785451998572308,0.004865907499107655,0.0
2050,PA,0.077702428376167,0.0048564017735104,0.0
2010,RI,0.0446908366688134,0.0,0.0
2011,RI,0.054616898719935,0.0,0.0
2012,RI,0.0645368571211366,0.0,0.0
2013,RI,0.0744399040395459,0.0,0.0
2014,RI,0.0843676521999439,0.0,0.0
2015,RI,0.0843737936607713,0.0,0.0
2016,RI,0.0992454902060857,0.0,0.0
2017,RI,0.1141605548331166,0.0,0.0
2018,RI,0.1290361516360399,0.0,0.0
2019,RI,0.1436673172448721,0.0,0.0
2020,RI,0.1585273455780166,0.0,0.0
2021,RI,0.1733796968388316,0.0,0.0
2022,RI,0.1882502430742724,0.0,0.0
2023,RI,0.2278393896887097,0.0,0.0
2024,RI,0.28232272200557507,0.0,0.0
2025,RI,0.3368060543224404,0.0,0.0
2026,RI,0.4061484772711782,0.0,0.0
2027,RI,0.4754909002199159,0.0,0.0
2028,RI,0.5497863533792776,0.0,0.0
2029,RI,0.6290348367492636,0.0,0.0
2030,RI,0.7132363503298736,0.0,0.0
2031,RI,0.8023908941211076,0.0,0.0
2032,RI,0.8964984681229661,0.0,0.0
2033,RI,0.9906060421248244,0.0,0.0
2034,RI,0.9906060421248244,0.0,0.0
2035,RI,0.9906060421248244,0.0,0.0
2036,RI,0.9906060421248244,0.0,0.0
2037,RI,0.9906060421248244,0.0,0.0
2038,RI,0.9906060421248244,0.0,0.0
2039,RI,0.9906060421248244,0.0,0.0
2040,RI,0.9906060421248244,0.0,0.0
2041,RI,0.9906060421248246,0.0,0.0
2042,RI,0.9906060421248248,0.0,0.0
2043,RI,0.9906060421248248,0.0,0.0
2044,RI,0.9906060421248246,0.0,0.0
2045,RI,0.9906060421248248,0.0,0.0
2046,RI,0.9906060421248248,0.0,0.0
2047,RI,0.9906060421248246,0.0,0.0
2048,RI,0.9906060421248248,0.0,0.0
2049,RI,0.9906060421248244,0.0,0.0
2050,RI,0.9906060421248244,0.0,0.0
2010,TX,0.0248112327713393,0.0,0.0
2011,TX,0.0307805760581948,0.0,0.0
2012,TX,0.0332717320751753,0.0,0.0
2013,TX,0.0402267297008198,0.0,0.0
2014,TX,0.0399668562400313,0.0,0.0
2015,TX,0.0444095242478898,0.0,0.0
2016,TX,0.0452594233309044,0.0,0.0
2017,TX,0.0449006726852217,0.0,0.0
2018,TX,0.0425163563541984,0.0,0.0
2019,TX,0.042030363482005,0.0,0.0
2020,TX,0.0422768226671284,0.0,0.0
2021,TX,0.0414292223617465,0.0,0.0
2022,TX,0.0379655474787008,0.0,0.0
2023,TX,0.0366261072470379,0.0,0.0
2024,TX,0.0357122498886796,0.0,0.0
2025,TX,0.03391306226577583,0.0,0.0
2026,TX,0.032556539775144805,0.0,0.0
2027,TX,0.03120001728451377,0.0,0.0
2028,TX,0.029843494793882736,0.0,0.0
2029,TX,0.0284869723032517,0.0,0.0
2030,TX,0.027130449812620666,0.0,0.0
2031,TX,0.025773927321989635,0.0,0.0
2032,TX,0.024417404831358604,0.0,0.0
2033,TX,0.02306088234072757,0.0,0.0
2034,TX,0.021704359850096534,0.0,0.0
2035,TX,0.020347837359465503,0.0,0.0
2036,TX,0.01899131486883447,0.0,0.0
2037,TX,0.017634792378203434,0.0,0.0
2038,TX,0.0162782698875724,0.0,0.0
2039,TX,0.014921747396941368,0.0,0.0
2040,TX,0.013565224906310337,0.0,0.0
2041,TX,0.012208702415679302,0.0,0.0
2042,TX,0.010852179925048267,0.0,0.0
2043,TX,0.009495657434417232,0.0,0.0
2044,TX,0.008139134943786201,0.0,0.0
2045,TX,0.0067826124531551665,0.0,0.0
2046,TX,0.005426089962524135,0.0,0.0
2047,TX,0.004069567471893104,0.0,0.0
2048,TX,0.0027130449812620694,0.0,0.0
2049,TX,0.0013565224906310347,0.0,0.0
2050,TX,0.0,0.0,0.0
2010,VA,0.0,0.0,0.0
2011,VA,0.0,0.0,0.0
2012,VA,0.0,0.0,0.0
2013,VA,0.0,0.0,0.0
2014,VA,0.0,0.0,0.0
2015,VA,0.0,0.0,0.0
2016,VA,0.0,0.0,0.0
2017,VA,0.0,0.0,0.0
2018,VA,0.0,0.0,0.0
2019,VA,0.0,0.0,0.0
2020,VA,0.0,0.0,0.0
2021,VA,0.0665052829710852,0.0,0.0
2022,VA,0.075527730024989,0.0,0.0
2023,VA,0.09179625940714,0.0,0.0
2024,VA,0.10949475055357726,0.0,0.0
2025,VA,0.1281823584359713,0.0,0.0
2026,VA,0.1448917328464518,0.0,0.0
2027,VA,0.16214174039157658,0.0,0.0
2028,VA,0.1793917479367014,0.0,0.0
2029,VA,0.1966417554818262,0.0,0.0
2030,VA,0.21722581536567326,0.0,0.0
2031,VA,0.23780987524952032,0.0,0.0
2032,VA,0.2583939351333674,0.0,0.0
2033,VA,0.27843200864275847,0.0,0.0
2034,VA,0.29847008215214954,0.0,0.0
2035,VA,0.3185081556615406,0.0,0.0
2036,VA,0.3467478995878651,0.0,0.0
2037,VA,0.3678038251416706,0.0,0.0
2038,VA,0.3924516598817356,0.0,0.0
2039,VA,0.4172985246385564,0.0,0.0
2040,VA,0.4421624806877866,0.0,0.0
2041,VA,0.4662017999264735,0.0,0.0
2042,VA,0.4903305459790494,0.0,0.0
